Gasellår,Orgnr,Namn,Koncern,Koordinater,Bolaget har säte på annan ort,Har koncernmoder,Adress,Postnr.,Ort,Telefon,Län,"Län, klartext",Kommun,"Kommun, klartext",SNIkod,"SNI, klartext",Bransch enl. DI,Omsättning år 1,Omsättning år 2,Omsättning år 3,Omsättning år 4,Förändring omsättn.,Förlängd/förkortad periodlängd år 1,Förlängd/förkortad periodlängd år 2,Förlängd/förkortad periodlängd år 3,Förlängd/förkortad periodlängd år 4,Rörelseresultat år 1,Rörelseresultat år 2,Rörelseresultat år 3,Rörelseresultat år 4,Antal anställda år 1,Antal anställda år 2,Antal anställda år 3,Antal anställda år 4,Koncernmoder orgnr,Koncernmoder namn,VD/ansvarig födelseår,VD/ansvarig namn,"VD/ansvarig, roll","VD/ansvarig, kön",Senaste bokslut,Revisorskommentar år 1,Revisorskommentar år 2,Revisorskommentar år 3,Revisorskommentar år 4,Riskklass,Registreringsstatus,Verksamhetsstatus,Statusdatum Bolagsverket,"Status, Bolagsverket",Finns på bolagslistan,Finns på koncernlistan,Gasell förra året,Antal storleksförändringar efter senaste bokslut,Datum för senaste storleksförändring,Typ av storleksförändring,Förändrad storleksklasning,"Extra vinstutdelning, belopp",Valuta,Stämmans beslutsdatum
2021,5590215702,Proffas i Mälardalen AB ,Nej,"59.60321461786284, 16.486345527070547",,Nej,FALLHAMMARGATAN 1 D ,72133 ,VÄSTERÅS ,021-131000 ,19,Västmanlands län     ,1980,Västerås     ,81100,Fastighetsrelaterade stödtjänster                                                                            ,Övriga                      ,15 831 000,8 519 000,5 761 000,1 565 000,912%,Nej,Nej,Nej,Nej,1 855 000,230 000,753 000,455 000,17,10,7,3,  ,  ,1993,"Farkas, Attila ",1,Man   ,8/31/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566024815,MPROWE ENGINEERING AB ,Nej,"59.60571843116767, 16.548565127072113",,Nej,HAMNGRÄND 6 ,72130 ,VÄSTERÅS ,070-7781815 ,19,Västmanlands län     ,1980,Västerås     ,71122,Teknisk konsultverksamhet inom industriteknik                                                                  ,Konsultföretag              ,13 897 000,11 571 000,9 503 000,2 693 000,416%,Nej,Nej,Nej,Nej,2 790 000,1 736 000,1 723 000,516 000,15,13,9,3,  ,  ,1973,"Persson, Karl Erik Johan ",0,Man   ,12/31/2020,T ,T ,T ,S ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569400194,Aréens Entreprenad AB ,Nej,"59.589620602206104, 16.439298581034553",,Ja ,LÅNGÄNGSVÄGEN 4 ,72132 ,VÄSTERÅS ,073-6524960 ,19,Västmanlands län     ,1980,Västerås     ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,40 256 000,19 016 000,15 292 000,8 618 000,367%,Nej,Nej,Nej,Nej,2 930 000,1 011 000,952 000,888 000,16,11,11,7,5590925946,ARÉENS HOLDING I VÄSTERÅS AB ,1990,"Aréen, Viktor Erik ",0,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5561038570,byggwalle AB ,Nej,"59.61028934246216, 16.603492227074458",,Ja ,BASTBORREGATAN 7 ,72134 ,VÄSTERÅS ,070-4203289 ,19,Västmanlands län     ,1980,Västerås     ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,99 536 000,47 139 000,27 821 000,21 986 000,353%,Nej,Nej,Nej,Nej,6 704 000,3 263 000,2 000 000,2 181 000,15,15,15,15,5592451636,Peter Valfridsson Holding AB ,1976,"Valfridsson, Lars Peter ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569764144,Sala Vassklippning AB ,Nej,"59.91448354970224, 16.620829757929783",,Nej,ENERGIGATAN 1 ,73339 ,SALA ,010-2078920 ,19,Västmanlands län     ,1981,Sala           ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,10 297 000,5 985 000,3 589 000,2 492 000,313%,Nej,Nej,Nej,Nej,319 000,181 000,237 000,182 000,13,7,3,2,  ,  ,1970,"Gillerblad, Joakim Björn Erik ",1,Man   ,12/31/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569870123,Newsafe Sweden AB ,Nej,"59.61079115574938, 16.63640005776038",,Ja ,FALLSKÄRMSVÄGEN 3 ,72131 ,VÄSTERÅS ,021-4448700 ,19,Västmanlands län     ,1980,Västerås     ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,84 942 000,57 406 000,40 279 000,25 035 000,239%,Nej,Nej,Nej,Nej,12 685 000,6 441 000,1 427 000,2 160 000,32,25,19,16,5566776927,LORENZ INVEST AB ,1969,"Lorenz, Joakim Bernhard ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566142930,MARK & BYGG I KUNGSÖR AB ,Nej,"59.40869435323629, 16.164521811619373",,Nej,HÖKSTA 132 ,73692 ,KUNGSÖR ,070-4579915 ,19,Västmanlands län     ,1960,Kungsör       ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,52 584 000,38 585 000,33 438 000,16 893 000,211%,Nej,Nej,Nej,Nej,4 055 000,1 526 000,1 537 000,948 000,15,16,14,9,  ,  ,1973,"Jacobson, Jimi Nicklaus Per ",0,Man   ,12/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568979008,Håkan Modin Åkeri AB ,Nej,"59.41324345422799, 16.109166065593637",,Nej,SKOTTVÄGEN 18 ,73632 ,KUNGSÖR ,0227-10042 ,19,Västmanlands län     ,1960,Kungsör       ,38110,Insamling av icke-farligt avfall                                                                               ,Renhållning och återvinning,22 499 000,18 810 000,12 522 000,7 864 000,186%,Nej,Nej,Nej,Nej,773 000,53 000,245 000,−130 000,16,14,10,7,  ,  ,1963,"Modin, Erik Rune Håkan ",0,Man   ,12/31/2020,T ,T ,T ,TK ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569337198,N&S group AB ,Nej,"59.82940004689681, 15.694722981168624",,Nej,VILLAVÄGEN 4 ,73930 ,SKINNSKATTEBERG ,070-7371436 ,19,Västmanlands län     ,1980,Västerås     ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,22 962 000,14 362 000,13 969 000,8 371 000,174%,Nej,Nej,Nej,Nej,305 000,1 877 000,2 977 000,1 337 000,12,8,8,7,  ,  ,1987,"Szyszko, Sandra Paula ",0,Kvinna,12/31/2020,T ,T ,TK ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568058043,PM Fog- och Brandteknik AB ,Nej,"59.6509775860057, 16.568303011754296",,Nej,VOLTMÄTARGATAN 4 ,72137 ,VÄSTERÅS ,010-1550650 ,19,Västmanlands län     ,1980,Västerås     ,46699,Partihandel med diverse övriga maskiner och utrustning                                                        ,Handelsföretag              ,26 273 000,20 854 000,17 602 000,10 320 000,155%,Nej,Nej,Nej,Nej,3 670 000,1 183 000,1 614 000,979 000,21,19,14,10,5568058043,PM Fog- och Brandteknik AB ,1979,"Mozzi, Mikael Tord ",0,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5564805900,HEAT AKTIEBOLAG ,Nej,"59.98253377028166, 15.959429503777754",,Nej,BASTUVÄGEN ,73790 ,ÄNGELSBERG ,0223-16030 ,19,Västmanlands län     ,1982,Fagersta       ,46710,Partihandel med bränslen                                                                                      ,Handelsföretag              ,185 121 000,140 420 000,108 911 000,75 156 000,146%,Nej,Nej,Nej,Nej,2 314 000,1 493 000,1 243 000,1 169 000,10,9,7,6,  ,  ,1956,"Wahlfeldt, Lars Erik ",0,Man   ,6/30/2020,T ,TK ,TK ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590516935,Mälardalens Lastväxlarcentral AB ,Nej,"59.58940668652891, 16.43550376569199",,Nej,LÅNGÄNGSVÄGEN 9 ,72132 ,VÄSTERÅS ,021-4407550 ,19,Västmanlands län     ,1980,Västerås     ,49410,"Vägtransport, godstrafik                                                                                      ",Transport och kommunikation  ,82 856 000,74 913 000,63 837 000,34 895 000,137%,Nej,Nej,Nej,Nej,6 354 000,1 204 000,1 126 000,2 361 000,26,29,28,16,  ,  ,1977,"Alfredsson, Johan Magnus ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568947278,PRISON ISLAND AB ,Nej,"59.59397856391638, 16.512433096379933",,Nej,SLAKTERIGATAN 5 ,72132 ,VÄSTERÅS ,021-351350 ,19,Västmanlands län     ,1980,Västerås     ,77400,"Leasing av immateriell egendom och liknande produkter, med undantag för upphovsrättsskyddade verk            ",Övriga                      ,41 858 000,31 079 000,23 096 000,18 541 000,126%,Nej,Nej,Nej,Nej,7 338 000,536 000,2 265 000,526 000,17,12,12,10,  ,  ,1959,"Jackson, Per Anders ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5561947218,HeliAir Sweden AB ,Nej,"59.69667475866061, 16.568940865751756",,Nej,LYCKSTA GÅRD 1 ,72594 ,VÄSTERÅS ,08-6562400 ,19,Västmanlands län     ,1980,Västerås     ,51102,Icke reguljär lufttransport av passagerare                                                                    ,Transport och kommunikation  ,81 101 000,74 812 000,53 400 000,38 292 000,112%,Nej,Nej,Nej,Nej,28 070 000,22 846 000,11 927 000,9 689 000,22,14,14,15,  ,  ,1967,"Rubinstein, Aram Ricardo ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568540156,EM Logging AB ,Nej,"60.0522979136785, 15.82876619663617",,Nej,STORA MALMKÄRRA 8 ,73792 ,FAGERSTA ,072-634209 ,19,Västmanlands län     ,1982,Fagersta       ,02102,Skogsskötsel                                                                                                  ,Jordbruk och skogsbruk       ,27 265 000,21 999 000,18 970 000,13 589 000,101%,Nej,Nej,Nej,Nej,3 039 000,1 501 000,889 000,2 305 000,13,11,11,7,  ,  ,1989,"Pettersson, Erik Kristofer ",0,Man   ,6/30/2020,T ,TK ,TK ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590205869,Infracon Sverige AB ,Nej,"59.247942751488594, 15.143423150159194",,Nej,KRANGATAN 1 ,70227 ,ÖREBRO ,070-7417345 ,18,Örebro län           ,1880,Örebro        ,43120,Mark- och grundarbeten                                                                                         ,Bygg- och entreprenadföretag,217 918 000,110 396 000,36 625 000,9 132 000,2286%,Nej,Nej,Nej,Nej,13 660 000,8 423 000,2 931 000,894 000,80,58,13,2,  ,  ,1967,"Wallstedt, Per Arne ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568609092,H - Construction AB ,Nej,"59.22291138270731, 15.250013117710687",,Ja ,GRYT 335 ,70594 ,ÖREBRO ,019-333361 ,18,Örebro län           ,1880,Örebro        ,43320,Byggnadssnickeriarbeten                                                                                        ,Bygg- och entreprenadföretag,75 177 000,27 141 000,14 042 000,9 687 000,676%,Nej,Nej,Nej,Nej,2 067 000,1 364 000,1 212 000,160 000,12,13,10,6,5591928063,HANSSON LEVIN HOLDING AB ,1974,"Hansson, Per Jonas Daniel ",1,Man   ,12/31/2020,T ,T ,T ,TK ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590676531,Wadköping Logistik AB ,Nej,"59.273012405008984, 15.232664850173032",*Bolaget har säte i Örebro,Nej,LANDSVÄGEN 29 ,56892 ,SKILLINGARYD ,019-247365 ,18,Örebro län           ,1880,Örebro        ,52219,Övriga stödtjänster till landtransport                                                                      ,Transport och kommunikation  ,10 109 000,4 993 000,4 216 000,2 040 000,396%,Nej,Nej,Nej,Ja ,419 000,−457 000,563 000,467 000,14,9,7,3,  ,  ,1989,"Eklund, Bo Morgan ",0,Man   ,6/30/2020,T ,S ,S ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569246290,ASV Spräng & Betonggolv Norden AB ,Nej,"59.26533632663173, 15.238910226882348",,Nej,VERKSTADSGATAN 2 ,70227 ,ÖREBRO ,070-8999824 ,18,Örebro län           ,1861,Hallsberg      ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,57 999 000,28 448 000,23 629 000,16 870 000,244%,Nej,Nej,Nej,Nej,3 189 000,967 000,787 000,1 273 000,14,12,10,4,  ,  ,1970,"Stenberg, Thomas Ulf Peter ",0,Man   ,8/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569575078,Cloud Enablers AB ,Nej,"59.26968349325054, 15.209579850171059",,Ja ,DROTTNINGGATAN 27 ,70222 ,ÖREBRO ,073-3987031 ,18,Örebro län           ,1880,Örebro        ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,25 662 000,20 775 000,14 471 000,8 983 000,186%,Nej,Nej,Nej,Nej,10 762 000,7 385 000,5 595 000,2 657 000,16,10,8,7,5592336944,Cloud Enablers Förvaltning AB ,1977,"Jonasson, Karl Mattias ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569250821,AM MARK & STEN AB ,Nej,"59.291516506486474, 15.228960850183514",,Nej,PLOGVÄGEN 6 ,70369 ,ÖREBRO ,08-56292666 ,18,Örebro län           ,1880,Örebro        ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,10 361 000,6 628 000,4 874 000,3 671 000,182%,Nej,Nej,Nej,Nej,287 000,11 000,44 000,530 000,10,10,7,7,  ,  ,1956,"Barlow Pettersson, Mats Algot ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590228713,Loxia Mälardalen AB ,Nej,"59.27175006251991, 15.207657426885932",,Ja ,FABRIKSGATAN 8 ,70210 ,ÖREBRO ,076-3186840 ,18,Örebro län           ,1880,Örebro        ,71121,Teknisk konsultverksamhet inom bygg och anläggningsteknik                                                     ,Konsultföretag              ,34 091 000,26 191 000,20 532 000,12 949 000,163%,Nej,Nej,Nej,Nej,6 235 000,2 412 000,1 835 000,2 877 000,13,11,8,7,5591389399,Loxia Investment AB ,1981,"Olofsson, Robert Holger ",1,Man   ,12/31/2020,T ,T ,T ,S ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567090583,Örebro Säkerhetscenter AB ,Nej,"59.26029968821299, 15.171839326879594",,Ja ,ADOLFSBERGSVÄGEN 4 ,70227 ,ÖREBRO ,019-262526 ,18,Örebro län           ,1880,Örebro        ,46699,Partihandel med diverse övriga maskiner och utrustning                                                        ,Handelsföretag              ,106 898 000,69 618 000,59 914 000,41 884 000,155%,Nej,Nej,Nej,Nej,14 437 000,4 952 000,6 221 000,1 993 000,19,14,12,12,5569555567,ÖREBRO SÄKERHETSCENTER HOLDING AB ,1974,"Gunhammar, Joachim Greger ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568125388,KAMTechnology AB ,Nej,"59.272563318944044, 15.209847750172962",,Ja ,NIKOLAIGATAN 3 ,70210 ,ÖREBRO ,073-5405481 ,18,Örebro län           ,1880,Örebro        ,71122,Teknisk konsultverksamhet inom industriteknik                                                                  ,Konsultföretag              ,28 473 000,19 164 000,14 832 000,11 844 000,140%,Nej,Nej,Nej,Nej,5 372 000,2 630 000,3 752 000,2 743 000,24,16,11,7,5591037808,KAMTECH HOLDING AB ,1966,"Åkerblom, Magnus Benny ",1,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568846132,ProteinBolaget i Sverige AB ,Nej,"59.32371508838752, 14.491795880886514",,Nej,HÄSÄNGSVÄGEN 18 ,69142 ,KARLSKOGA ,010-1388850 ,18,Örebro län           ,1883,Karlskoga      ,47919,Postorderhandel och detaljhandel på Internet med övriga varor                                                ,Handelsföretag              ,118 251 000,100 646 000,86 978 000,51 005 000,132%,Nej,Nej,Nej,Nej,8 607 000,448 000,−791 000,516 000,28,25,19,10,  ,  ,1993,"Åkeson, Mårten Mikael ",1,Man   ,12/31/2020,T ,T ,S ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5562575208,Roflex Aktiebolag ,Nej,"59.32594789797932, 14.47840213485985",,Ja ,MASKINVÄGEN 4 ,69137 ,KARLSKOGA ,0586-56500 ,18,Örebro län           ,1883,Karlskoga      ,22290,Annan plastvarutillverkning                                                                                    ,Tillverkningsindustri        ,14 513 000,9 940 000,7 438 000,6 388 000,127%,Nej,Nej,Nej,Nej,1 006 000,643 000,134 000,318 000,15,11,9,7,5562617414,BUMP.Y INVEST AB ,1981,"Rydh, Niklas Olof ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567944441,ECAEL AB ,Nej,"59.23490385564153, 15.150419526865477",,Ja ,JOHANSDALSVÄGEN 2 D ,70231 ,ÖREBRO ,072-4537503 ,18,Örebro län           ,1880,Örebro        ,43210,Elinstallationer                                                                                               ,Bygg- och entreprenadföretag,29 970 000,23 902 000,15 417 000,14 250 000,110%,Nej,Nej,Nej,Nej,1 986 000,2 851 000,1 590 000,847 000,28,24,17,13,5592261167,Fem upp Förvaltning AB ,1970,"Ekberg, Michael Hans ",1,Man   ,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
